,V1,V2,angles,r,assigned_phase,gene_biotype,gene_symbols,peak_times
ENSG00000230124,0.932120303492119,-0.0802787851060214,1.6567092440344358,0.9355709184879246,G2/M,protein_coding,ACBD6,22.94869486948695
ENSG00000140463,0.499165064018936,0.7912599475524159,0.562793849240147,0.9355522784631977,G2,protein_coding,BBS4,21.311731173117312
ENSG00000044574,0.832616830439011,0.426591709883805,1.0973171482195356,0.935537959289677,G2,protein_coding,HSPA5,20.45724572457246
ENSG00000145022,0.8385307009126751,0.414706821157376,1.1115072316898984,0.9354760733912749,G2,protein_coding,TCTA,22.809480948094812
ENSG00000232838,-0.0847320655126058,0.931627094545368,6.192484227553611,0.9354723759775466,S,protein_coding,PET117,20.277227722772277
ENSG00000118680,0.9165836504196909,0.18681214920964603,1.3697366148982277,0.9354273714773441,G2/M,protein_coding,MYL12B,22.243024302430246
ENSG00000130347,0.859229206290848,0.36922687445654795,1.1649356800810549,0.9352022849438254,G2,protein_coding,RTN4IP1,21.01890189018902
ENSG00000172301,-0.9323160748000279,0.0699405769997009,4.787266823061731,0.9349357986736748,S,protein_coding,COPRS,9.164116411641166
ENSG00000119203,0.23559234142464,0.9047206605156559,0.2547458838573937,0.9348920926512476,S,protein_coding,CPSF3,18.292229222922295
ENSG00000153140,0.870951609745121,0.33974768640124897,1.198863957808749,0.934871754270402,G2,protein_coding,CETN3,19.753975397539755
ENSG00000071859,0.8520743522787109,-0.381840921806153,1.9920948948545298,0.9337200819180004,G2/M,protein_coding,FAM50A,23.88718871887189
ENSG00000205581,-0.9331045000949549,0.0118309181056594,4.725067393347622,0.9331794997323283,S,protein_coding,HMGN1,8.016801680168017
ENSG00000180198,-0.573792534079856,0.735571589931777,5.62071954689536,0.932900549941174,S,protein_coding,RCC1,11.134713471347135
ENSG00000112146,0.6423078712571729,-0.6763217943378101,2.381983673426428,0.9327221295623023,M/G1,protein_coding,FBXO9,23.054305430543057
ENSG00000131351,-0.7655645774445191,0.531557835180169,5.31930241129127,0.9320101149554295,S,protein_coding,HAUS8,12.385238523852387
ENSG00000174371,-0.17555149552980498,0.9152318333433901,6.093676081632878,0.9319161101450356,S,protein_coding,EXO1,15.923192319231925
ENSG00000163191,0.82066957870618,-0.44014078827944897,2.063075346804223,0.9312478031764874,M/G1,protein_coding,S100A11,23.91839183918392
ENSG00000023287,0.802792507932724,0.471282344097336,1.0399505256304862,0.9309043230379761,G2,protein_coding,RB1CC1,20.123612361236127
ENSG00000077463,0.36174346765820703,-0.8575738144884341,2.74241691077577,0.9307476476949202,G1,protein_coding,SIRT6,1.5649564956495652
ENSG00000047315,0.852532057641338,0.373413293151088,1.157962105544991,0.9307246621896907,G2,protein_coding,POLR2B,20.85808580858086
ENSG00000196449,-0.795191735561806,-0.48358533268970505,4.166008032820509,0.9306904266717316,S,protein_coding,YRDC,10.141014101410141
ENSG00000161671,-0.916919329527753,0.15666524653229502,4.881615297040457,0.930206996497365,S,protein_coding,EMC10,11.518751875187519
ENSG00000115128,-0.845807750890447,0.386858756665102,5.141366277706597,0.9300808830821248,S,protein_coding,SF3B6,11.254725472547255
ENSG00000157954,0.776672373259805,0.510501134255622,0.9893114517179693,0.9294252974076478,G2,protein_coding,WIPI2,17.21692169216922
ENSG00000240857,0.925776432869481,0.0783480050787667,1.4863679970297,0.9290857945078932,G2/M,protein_coding,RDH14,20.543654365436545
ENSG00000145734,0.9285985864788849,0.030043110817363997,1.5384544349234683,0.9290844543517923,G2/M,protein_coding,BDP1,20.64686468646865
ENSG00000205208,0.47748378159896904,0.7966360911486559,0.5399598373231238,0.9287732895656837,G2,protein_coding,C4orf46,20.289228922892292
ENSG00000135070,0.880873578052665,0.294040867282595,1.2486204514422437,0.9286540217667746,G2,protein_coding,ISCA1,22.593459345934594
ENSG00000092094,0.16225927015901598,0.9142156189065379,0.17565549667338176,0.9285032410310697,S,protein_coding,OSGEP,19.062706270627064
ENSG00000145414,0.737603161544842,0.563891545892163,0.9180848160262733,0.928456837687999,G2,protein_coding,NAF1,20.54845484548455
ENSG00000141030,0.641638685660712,0.670746659813353,0.7632223575979464,0.9282248028291292,G2,protein_coding,COPS3,21.65736573657366
ENSG00000160948,0.8263744770195942,-0.42250917308992797,2.0434275737142964,0.9281211007269162,M/G1,protein_coding,VPS28,22.175817581758178
ENSG00000101935,0.8846126144206579,-0.280739223789909,1.8781011900144429,0.9280915845789747,G2/M,protein_coding,AMMECR1,20.210021002100213
ENSG00000115514,0.9267671524967541,0.0432235216786764,1.5241910684210145,0.9277745565455268,G2/M,protein_coding,TXNDC9,23.263126312631265
ENSG00000100911,0.920132492753832,-0.115391818936908,1.695552856545264,0.9273397845983687,G2/M,protein_coding,PSME2,22.135013501350137
ENSG00000177082,0.908842524484182,0.183934071006198,1.371110691716766,0.9272682873838046,G2/M,protein_coding,WDR73,21.794179417941795
ENSG00000160767,0.398153878293731,-0.8372349666608359,2.6976890480819224,0.9270862420508191,G1,protein_coding,FAM189B,2.671467146714672
ENSG00000165055,0.912717726233,0.162453358900186,1.3946523362913252,0.927062425944386,G2/M,protein_coding,METTL2B,22.113411341134114
ENSG00000110080,-0.615389130656159,0.6931749611466579,5.5571609297107685,0.9269278876430539,S,protein_coding,ST3GAL4,13.230123012301231
ENSG00000060762,0.202971278893781,-0.9035421997949108,2.920621355324139,0.9260593106632012,G1,protein_coding,MPC1,0.5712571257125713
ENSG00000168803,0.7506718651550891,0.542020484779457,0.9454263502567549,0.9259019683832505,G2,protein_coding,ADAL,20.255625562556258
ENSG00000106992,0.912369324797521,-0.15739551223422102,1.7416278188558851,0.92584617086369,G2/M,protein_coding,AK1,23.531953195319534
ENSG00000086666,0.538429238228673,0.752596732177902,0.6210058629946177,0.925369053872219,G2,protein_coding,ZFAND6,22.396639663966397
ENSG00000081019,0.8637066405437049,-0.330634548473303,1.9363954777174208,0.9248288304131946,G2/M,protein_coding,RSBN1,22.64626462646265
ENSG00000104714,0.9153338356235,0.131061920445921,1.4285781526781889,0.9246692693218487,G2/M,protein_coding,ERICH1,21.352535253525353
ENSG00000115486,0.921896053806709,0.0712582941693425,1.4936543455606401,0.9246459206162687,G2/M,protein_coding,GGCX,23.210321032103213
ENSG00000090061,0.82435148282648,-0.41695499842466704,2.0390712487229155,0.9238002153872505,M/G1,protein_coding,CCNK,0.928892889288929
ENSG00000127337,0.8298458875292499,0.40468172864750296,1.1170702548209122,0.9232613381650613,G2,protein_coding,YEATS4,20.260426042604262
ENSG00000159445,-0.038018748499522005,0.9222109715013659,6.24198298656066,0.9229943126558056,S,protein_coding,THEM4,14.391839183918393
ENSG00000198898,-0.34684430246965103,0.854686085685113,5.897676204441542,0.9223823909959464,S,protein_coding,CAPZA2,14.031803180318033
ENSG00000101457,0.92121950286002,-0.0451419533073115,1.6197595467519368,0.9223248713973086,G2/M,protein_coding,DNTTIP1,22.16621662166217
ENSG00000116251,-0.489687801988913,0.781587276447188,5.7234865918866,0.9223192582402614,S,protein_coding,RPL22,12.044404440444046
ENSG00000148300,-0.5185235057242,-0.7621956784771929,3.738976026860028,0.921850789595487,G1,protein_coding,REXO4,7.939993999399941
ENSG00000131871,0.76990832623734,0.506765920763738,0.9886670778496425,0.9217215030892474,G2,protein_coding,SELENOS,21.8997899789979
ENSG00000198015,0.678673084734039,0.6234990935775799,0.8277435690385117,0.921600930790806,G2,protein_coding,MRPL42,19.554755475547555
